Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
TXN00000141,2025-11-27 16:34:42,Mr. William Ward,"Lettuce, Toilet Paper, Mayonnaise, Diapers",4,53.58,Credit Card,Seattle,Convenience Store,No,New,Fall,None
TXN00000142,2025-06-17 15:09:20,Christine Zavala,"Toothpaste, Rice",2,22.95,Debit Card,Boston,Warehouse Club,Yes,VIP,Summer,BOGO
TXN00000143,2026-05-09 23:04:26,Jessica Richardson,"Potatoes, Canned Beans, Toilet Paper, Peanut Butter, Milk",5,38.69,Credit Card,Jacksonville,Warehouse Club,Yes,New,Spring,Percentage Discount
TXN00000144,2026-04-06 21:17:56,Lauren Nguyen,"Ketchup, Lettuce, Eggs, Tomatoes, Paper Towels, Pet Food, Tortillas, Mustard",8,113.19,Credit Card,Nashville,Warehouse Club,No,Regular,Spring,None
TXN00000145,2025-04-18 00:16:41,Jordan Nixon,"Milk, Honey, BBQ Sauce, Ketchup, Lettuce, Eggs, Bread",7,113.42,Credit Card,Jacksonville,Warehouse Club,No,Premium,Spring,None
TXN00000146,2026-02-11 13:45:29,Michael Bowen,"Tomatoes, Chocolate, Toilet Paper, Milk, Salsa, Dish Soap, Baby Formula, Vinegar, Diapers",9,142.37,Debit Card,Charlotte,Online,No,Regular,Winter,None
TXN00000147,2025-07-29 19:42:32,Jennifer Vargas,"Tortillas, Wine, Mustard",3,27.09,Debit Card,San Antonio,Online,No,Premium,Summer,None
TXN00000148,2025-11-16 23:02:51,Matthew Moon,"Paper Towels, Pet Food, Orange Juice, Beer",4,39.64,Credit Card,Boston,Department Store,No,Occasional,Fall,None
TXN00000149,2025-03-14 08:10:46,Sara James,"Chicken Breast, Frozen Pizza, Milk, Pasta, Pet Food, Oranges, Lettuce, Cereal",8,85.43,Cash,Boston,Supermarket,No,New,Spring,None
TXN00000150,2025-07-19 14:33:44,Lacey Hall,"Tomatoes, Wine, Cereal Bars, Soap, Jam, Toilet Paper, Bananas, Cookies, Pet Food, Onions",10,144.17,Credit Card,Nashville,Warehouse Club,Yes,Premium,Summer,None
TXN00000151,2026-08-03 02:56:07,Ashley Miller,"Pet Food, Rice, Pasta",3,57.28,Debit Card,Denver,Department Store,No,New,Summer,None
TXN00000152,2026-04-27 01:42:35,Robert Vargas,Laundry Detergent,1,16.32,Debit Card,Phoenix,Warehouse Club,No,Premium,Spring,None
TXN00000153,2025-01-25 20:20:49,Rebecca Klein,"Jam, Tomatoes",2,21.17,Mobile Payment,New York,Supermarket,Yes,Regular,Winter,Percentage Discount
TXN00000154,2024-12-01 12:35:44,Gregory Hale,"Apples, Dish Soap, Chips, Sausages, Shrimp, Olive Oil, Soda, Diapers, Salsa, Oranges",10,84.41,Cash,Portland,Warehouse Club,Yes,Regular,Winter,None
TXN00000155,2024-11-01 14:39:43,Elizabeth Foster,"Eggs, Soap, Bread, Orange Juice, Yogurt, Milk, Mayonnaise, Pasta, Toilet Paper, Salsa",10,106.63,Credit Card,Nashville,Supermarket,Yes,VIP,Fall,BOGO
TXN00000156,2026-04-01 20:20:06,Kathryn Clark,"Wine, Onions, Ice Cream, Chips, Butter, Orange Juice, Frozen Pizza, Soap",8,77.97,Debit Card,New York,Convenience Store,Yes,VIP,Spring,BOGO
TXN00000157,2026-08-12 06:41:26,Sarah Wall,"Cookies, Peanut Butter, Salmon, Honey, Beer, Cereal Bars, Baby Formula",7,89.36,Cash,Atlanta,Warehouse Club,No,Regular,Summer,None
TXN00000158,2026-05-28 21:57:17,Sherri Smith,"Ground Beef, Potatoes, Tea, Milk",4,53.88,Credit Card,Philadelphia,Supermarket,No,Premium,Spring,None
TXN00000159,2026-06-02 11:47:35,Mr. Jimmy Flores Jr.,"Toilet Paper, Cheese, Cereal, Olive Oil, Eggs, Carrots, Apples, Lettuce",8,108.98,Credit Card,Jacksonville,Online,Yes,Premium,Summer,None
TXN00000160,2026-01-03 19:33:56,Amanda Hess,"Mayonnaise, Bananas, Flour",3,29.06,Mobile Payment,San Antonio,Warehouse Club,Yes,Occasional,Winter,None
TXN00000161,2026-03-03 15:55:14,Adam Holland,Ground Beef,1,16.46,Mobile Payment,Boston,Supermarket,No,Regular,Spring,None
TXN00000162,2026-06-26 19:44:43,Courtney Nelson,"Chips, Jam, Chocolate, Toilet Paper",4,49.4,Debit Card,Boston,Warehouse Club,Yes,Occasional,Summer,None
TXN00000163,2026-05-27 05:38:47,David Roy,"Jam, Pasta, Rice, Laundry Detergent, Salmon, Chips",6,76.26,Mobile Payment,Portland,Online,No,Occasional,Spring,None
TXN00000164,2025-12-06 04:53:41,Joseph Shaw,"Cookies, Dish Soap, Yogurt, Chips, Soda, Olive Oil",6,58.67,Mobile Payment,Chicago,Convenience Store,Yes,New,Winter,Seasonal Offer
TXN00000165,2026-05-10 02:22:18,Erin Stewart,"Ice Cream, Onions, Baby Formula, Flour",4,27.43,Cash,San Antonio,Warehouse Club,Yes,Occasional,Spring,None
TXN00000166,2026-08-25 06:11:46,Ashley Blair,"Eggs, Bacon, Butter, Orange Juice, Baby Formula, Salmon, Jam, Lettuce",8,97.99,Credit Card,Jacksonville,Warehouse Club,No,Occasional,Summer,None
TXN00000167,2025-03-01 05:48:48,Joshua Moran,"Ice Cream, Salmon, Chips, Soda, Onions, Cereal Bars, BBQ Sauce, Toilet Paper, Sausages",9,88.45,Mobile Payment,Philadelphia,Department Store,Yes,Occasional,Spring,Percentage Discount
TXN00000168,2025-10-09 01:07:46,Kari Simmons,"Cheese, Granola",2,13.86,Credit Card,Chicago,Supermarket,Yes,Premium,Fall,Percentage Discount
TXN00000169,2026-01-31 00:01:40,Michael Gonzalez,"Bananas, Flour, Tomatoes",3,38.23,Cash,San Antonio,Convenience Store,Yes,Regular,Winter,Loyalty Reward
TXN00000170,2025-02-04 05:54:54,Larry Dixon,"Energy Drink, Vinegar, Bottled Water, Mustard, Toothpaste, Chips, Tortillas, Cookies",8,131.48,Credit Card,Philadelphia,Supermarket,No,VIP,Winter,None
TXN00000171,2026-01-26 01:22:21,Jared Smith,Eggs,1,9.02,Credit Card,Portland,Supermarket,Yes,Premium,Winter,None
TXN00000172,2025-05-24 16:40:34,Jennifer Anderson,Mayonnaise,1,9.8,Debit Card,New York,Warehouse Club,No,Regular,Spring,None
TXN00000173,2026-02-28 03:03:28,Christopher Morris,"Bananas, Wine, Frozen Pizza, Honey, Bacon, Shampoo, Canned Soup",7,77.48,Credit Card,Dallas,Department Store,No,Premium,Winter,None
TXN00000174,2025-02-05 02:42:12,Anna Valenzuela,"Ice Cream, Canned Beans, Mayonnaise, Lettuce, Milk, Shrimp, Bananas, Coffee, Cereal Bars, Sausages",10,101.29,Credit Card,Jacksonville,Warehouse Club,No,Regular,Winter,None
TXN00000175,2026-08-26 22:29:45,Anna Jackson,"Flour, Cheese, Apples, Tea, Milk, Ketchup, Wine",7,99.88,Mobile Payment,Boston,Supermarket,No,Premium,Summer,None
TXN00000176,2024-11-29 00:42:30,Jacob Allen,"Ground Beef, Toilet Paper, Honey, Cookies, Shampoo, Dish Soap, Carrots",7,62.79,Mobile Payment,Dallas,Supermarket,No,Regular,Fall,None
TXN00000177,2025-06-02 13:28:30,Melanie Smith,"Diapers, Soap, Carrots, Beer, Ground Beef",5,79.6,Gift Card,San Diego,Supermarket,No,Occasional,Summer,None
TXN00000178,2025-07-08 15:47:25,Michael Price,"Milk, Soda, Soap, Butter, Cereal, Orange Juice, Onions",7,93.4,Cash,Seattle,Online,No,VIP,Summer,None
TXN00000179,2025-12-22 07:12:38,Cathy Little,"Chips, Cereal, Pet Food, Toothpaste, Pasta, Mustard, Granola, Potatoes, Chicken Breast",9,126.64,Debit Card,Charlotte,Convenience Store,No,New,Winter,None
TXN00000180,2025-12-10 12:27:06,Regina Davis,"Jam, Apples, Chicken Breast, Cereal, Eggs, Ice Cream",6,35.99,Credit Card,Columbus,Supermarket,Yes,VIP,Winter,BOGO
TXN00000181,2025-08-29 07:58:00,Angela Bradshaw,"Carrots, Salsa, Eggs, Salmon, Dish Soap, Chocolate",6,49.65,Cash,Nashville,Warehouse Club,Yes,Occasional,Summer,Clearance
TXN00000182,2025-09-19 17:03:10,Benjamin Mclaughlin,"Cheese, Canned Beans, Bottled Water",3,25.14,Mobile Payment,Austin,Online,Yes,Regular,Fall,None
TXN00000183,2025-06-18 15:49:34,Joseph Thomas,"Cereal Bars, Cereal, Olive Oil, Onions, Toothpaste, Pasta, Tea",7,111.29,Credit Card,Boston,Supermarket,No,Premium,Summer,None
TXN00000184,2024-11-24 08:27:05,Kevin Carson,"Toothpaste, Cooking Oil, Oranges, Potatoes, Chips, Vinegar",6,66.69,Credit Card,Atlanta,Supermarket,No,New,Fall,None
TXN00000185,2026-01-09 20:50:49,Miss Leslie Booker,"Mustard, Sugar, Soap, Shrimp, Rice",5,49.9,Cash,New York,Supermarket,No,Occasional,Winter,None
TXN00000186,2024-12-10 07:02:19,Tyler Velazquez,"Laundry Detergent, Beer, Diapers",3,12.53,Credit Card,Portland,Warehouse Club,Yes,Regular,Winter,None
TXN00000187,2026-08-13 23:22:52,Christopher Jones,"Jam, Coffee, Carrots",3,32.53,Debit Card,Houston,Convenience Store,No,Regular,Summer,None
TXN00000188,2026-08-17 20:10:26,Anna Wong,"Chocolate, Tortillas, Sausages, Oranges, Vinegar, Yogurt",6,88.65,Mobile Payment,Boston,Convenience Store,No,Premium,Summer,None
TXN00000189,2024-09-18 21:46:38,Taylor Salinas,"Tomatoes, Granola, Pasta, Bacon, Rice, Canned Soup",6,78.42,Cash,Boston,Supermarket,No,Premium,Fall,None
TXN00000190,2025-05-23 10:35:11,Pamela Sanders,"Tomatoes, Onions, Chicken Breast, Bananas, Ice Cream",5,55.77,Credit Card,Phoenix,Online,Yes,Occasional,Spring,Percentage Discount
TXN00000191,2026-03-31 05:08:54,Brian Ware,"Peanut Butter, Toothpaste, Mayonnaise",3,37.32,Debit Card,Boston,Supermarket,No,Regular,Spring,None
TXN00000192,2025-08-05 02:14:08,Amber Hernandez,"Laundry Detergent, Cereal Bars",2,17.33,Credit Card,Columbus,Department Store,No,Regular,Summer,None
TXN00000193,2024-12-11 06:16:19,Joshua Brown,"Cookies, Sugar, Flour, Apples",4,42.06,Credit Card,Seattle,Supermarket,Yes,Occasional,Winter,Percentage Discount
TXN00000194,2024-10-18 13:17:48,Steven Morgan,"Coffee, Carrots, Tomatoes, Yogurt",4,42.29,Debit Card,Philadelphia,Convenience Store,No,Premium,Fall,None
TXN00000195,2025-11-10 01:14:07,Richard Rodriguez,"BBQ Sauce, Flour, Potatoes, Shrimp, Onions, Coffee, Eggs, Ketchup, Jam, Toothpaste",10,103.06,Credit Card,New York,Supermarket,No,Premium,Fall,None
TXN00000196,2025-10-13 11:33:23,Max Mcclain,"Carrots, Potatoes",2,42.72,Debit Card,New York,Warehouse Club,No,Regular,Fall,None
TXN00000197,2024-11-14 10:37:17,Hunter Williamson,"Salmon, Pasta, Bottled Water, BBQ Sauce, Sausages, Ketchup, Shrimp, Bacon, Chocolate",9,109.93,Cash,San Diego,Supermarket,No,Regular,Fall,None
TXN00000198,2026-08-23 10:05:24,Heather Nunez,"Pasta, Tortillas, Olive Oil",3,42.98,Credit Card,New York,Department Store,No,Regular,Summer,None
TXN00000199,2026-02-22 06:40:38,Megan Carter,Oranges,1,12.75,Debit Card,Houston,Supermarket,Yes,Regular,Winter,Seasonal Offer
TXN00000200,2025-04-03 10:46:04,Tracey Reynolds,"Cereal Bars, Tortillas, Carrots, Onions, Butter",5,86.34,Credit Card,Austin,Supermarket,No,Occasional,Spring,None
TXN00000201,2025-11-11 01:34:06,Sergio Andrews,"Tomatoes, Chicken Breast, Sausages, Bottled Water, Bananas, Butter, Bread, Flour, Toothpaste, Potatoes",10,117.57,Mobile Payment,Austin,Supermarket,Yes,Regular,Fall,None
TXN00000202,2025-06-12 22:46:02,Cody Burgess,"Chocolate, Mayonnaise, Eggs",3,45.92,Cash,Nashville,Warehouse Club,No,VIP,Summer,None
TXN00000203,2026-01-22 11:55:15,James Pope,"Ketchup, Oranges, Bottled Water, Bananas, Carrots, Bread",6,95.98,Debit Card,Los Angeles,Online,No,Regular,Winter,None
TXN00000204,2025-06-03 03:03:40,Janice Bailey,Potatoes,1,4.23,Mobile Payment,Houston,Convenience Store,No,New,Summer,None
TXN00000205,2026-08-30 19:12:31,Timothy Buck,"Granola, Sausages, Carrots, Vinegar, Coffee, Tortillas, Toothpaste, Pet Food, Diapers, Cheese",10,159.69,Cash,Portland,Supermarket,No,Premium,Summer,None
TXN00000206,2025-05-22 06:59:18,Kurt Ewing,"Lettuce, Paper Towels, Pasta, Dish Soap",4,41.17,Debit Card,Houston,Supermarket,Yes,Regular,Spring,Percentage Discount
TXN00000207,2025-11-06 14:37:46,Brittney Martin,Ground Beef,1,16.36,Mobile Payment,Dallas,Convenience Store,Yes,Regular,Fall,Percentage Discount
TXN00000208,2025-09-07 03:16:02,Lauren Jackson,Tomatoes,1,4.93,Cash,Philadelphia,Supermarket,No,Occasional,Fall,None
TXN00000209,2025-05-15 02:58:29,Kyle Horton,"Salmon, Frozen Pizza, Vinegar, Granola, Toothpaste, Peanut Butter, Ground Beef, Orange Juice, Bacon, Pasta",10,116.16,Credit Card,San Jose,Convenience Store,Yes,Premium,Spring,Loyalty Reward
TXN00000210,2025-06-08 19:23:07,Christopher Horn,"Cereal, Honey, Ice Cream, Canned Beans, Orange Juice, Chocolate, Salsa, Potatoes",8,86.24,Debit Card,Charlotte,Department Store,No,Regular,Summer,None
TXN00000211,2025-10-03 20:46:57,Luke Solomon,"Onions, Pasta, Potatoes, Canned Soup, Yogurt, Peanut Butter, Oranges, Laundry Detergent, Ice Cream, Jam",10,82.7,Debit Card,Houston,Warehouse Club,No,Occasional,Fall,None
TXN00000212,2026-03-23 00:15:40,Melanie Griffith,"Mayonnaise, Diapers, Salsa, Chocolate",4,32.47,Credit Card,Austin,Department Store,No,New,Spring,None
TXN00000213,2026-08-26 00:24:29,Patrick Santana,"Bottled Water, Laundry Detergent, Bananas, Mustard, Potatoes, Ketchup, Cereal Bars, Chocolate, Olive Oil, Shrimp",10,124.32,Mobile Payment,Chicago,Department Store,Yes,Regular,Summer,None
TXN00000214,2025-11-01 18:04:40,Nicholas Cisneros,"Sugar, Chocolate, Chips",3,46.28,Credit Card,Boston,Supermarket,Yes,Regular,Fall,Percentage Discount
TXN00000215,2026-04-16 19:26:44,Courtney Hayes,"Cookies, Mustard, Cereal, Milk, Baby Formula, Bottled Water",6,70.54,Mobile Payment,Phoenix,Convenience Store,No,Regular,Spring,Percentage Discount
TXN00000216,2026-05-03 18:40:05,Charles Harper,"Peanut Butter, Bottled Water, Energy Drink, Cereal Bars, Soda, Yogurt, Apples, Frozen Pizza, Butter, Ice Cream",10,113.04,Cash,Houston,Online,No,Regular,Spring,None
TXN00000217,2025-02-26 11:46:35,Curtis Watson,"Canned Soup, Cookies, Soap, Honey, Bread, Bacon, Toothpaste, Coffee, Onions",9,112.01,Cash,Los Angeles,Warehouse Club,No,Regular,Winter,None
TXN00000218,2025-08-13 21:14:03,Jessica Garcia,"Pet Food, Cereal, Dish Soap, Canned Soup, Soda, Orange Juice",6,96.37,Mobile Payment,Columbus,Online,No,Regular,Summer,None
TXN00000219,2026-02-02 00:35:31,Angelica Vincent,Chips,1,3.67,Debit Card,Portland,Supermarket,No,Regular,Winter,None
TXN00000220,2024-12-15 03:21:01,Kelly Howard,"Cooking Oil, Mustard, Salmon, Paper Towels, Ice Cream, Cookies, Sugar, Laundry Detergent",8,55.12,Debit Card,Phoenix,Supermarket,Yes,Regular,Winter,Seasonal Offer
TXN00000221,2025-10-26 14:44:13,Joseph Myers,Salsa,1,23.73,Mobile Payment,Dallas,Convenience Store,No,Regular,Fall,None
TXN00000222,2025-10-17 06:25:14,Katherine Martinez,"Ketchup, Coffee, Cereal",3,53.71,Credit Card,Los Angeles,Supermarket,No,New,Fall,None
TXN00000223,2026-04-21 19:39:43,Ryan Carpenter,"Salsa, Bread, Salmon, Jam, Rice, Shrimp, Granola, Honey, Yogurt",9,82.8,Debit Card,Columbus,Supermarket,No,Occasional,Spring,None
TXN00000224,2026-02-17 04:43:37,Jason Herrera,"Honey, Tea, Rice, Potatoes",4,31.0,Debit Card,Boston,Online,No,Regular,Winter,None
TXN00000225,2026-06-03 23:08:38,Dr. Jessica Chase MD,"Baby Formula, Bacon, Apples, Ice Cream, Chocolate, Carrots, Salmon, Cereal",8,101.31,Cash,Portland,Department Store,Yes,Regular,Summer,None
TXN00000226,2025-06-08 17:33:15,Christopher Sullivan,"Cookies, Salsa, Carrots, Jam, Beer, Rice, Butter, Yogurt, Mayonnaise",9,85.56,Mobile Payment,Phoenix,Warehouse Club,Yes,Occasional,Summer,None
TXN00000227,2026-05-26 18:09:28,Jennifer Flores,"Mustard, Cereal, Apples, Salmon, Frozen Pizza, Cheese, Ketchup, Butter",8,68.18,Credit Card,Seattle,Supermarket,Yes,VIP,Spring,None
TXN00000228,2025-06-10 13:53:42,Shawn Waters,"Jam, Oranges, Bread, Eggs, Butter, Bottled Water",6,58.54,Gift Card,Chicago,Convenience Store,No,Regular,Summer,None
TXN00000229,2024-10-08 18:06:53,Evan Smith,"Salsa, Peanut Butter, Salmon, Sugar, Diapers, Ground Beef, Chips, Granola, Wine",9,110.54,Credit Card,Jacksonville,Supermarket,No,Premium,Fall,None
TXN00000230,2024-10-13 15:36:00,Rebecca Hicks,"Shampoo, BBQ Sauce, Pet Food, Ketchup, Paper Towels, Oranges",6,66.1,Debit Card,New York,Warehouse Club,No,New,Fall,None
TXN00000231,2025-07-30 11:26:56,Connie Turner,"Cookies, Peanut Butter, Jam, Tortillas, Bacon",5,60.54,Gift Card,San Antonio,Supermarket,No,Regular,Summer,None
TXN00000232,2025-12-10 14:19:36,Brandi Gould,"Chips, Tortillas, Salmon, Diapers, Cereal Bars, Bottled Water, Frozen Pizza, Vinegar",8,81.19,Credit Card,Jacksonville,Department Store,No,New,Winter,None
TXN00000233,2025-08-27 05:01:14,John Zamora,"Ice Cream, Olive Oil, Canned Soup, Apples",4,80.69,Mobile Payment,Atlanta,Department Store,No,VIP,Summer,None
TXN00000234,2025-05-28 02:58:05,James Livingston,"Baby Formula, Canned Soup, Coffee",3,31.78,Debit Card,Columbus,Supermarket,Yes,Regular,Spring,None
TXN00000235,2024-10-05 20:50:00,Virginia Caldwell,"Carrots, Sausages, Lettuce, Baby Formula",4,59.32,Mobile Payment,San Diego,Supermarket,No,VIP,Fall,None
TXN00000236,2025-06-11 03:22:27,Laurie Porter,"Toilet Paper, Milk, Lettuce, Cheese, Carrots, Frozen Pizza, Canned Soup, Rice, Toothpaste",9,146.75,Debit Card,San Antonio,Warehouse Club,No,New,Summer,None
TXN00000237,2025-11-22 09:18:04,Edgar Miller,"Milk, Cheese, Apples, Cooking Oil",4,64.25,Credit Card,Denver,Supermarket,Yes,Regular,Fall,Seasonal Offer
TXN00000238,2024-11-16 09:16:24,Gary Miller,"Oranges, Salsa, Sugar, Beer, Shampoo, Wine, Canned Soup",7,74.57,Cash,Charlotte,Convenience Store,Yes,Regular,Fall,None
TXN00000239,2025-10-08 00:32:02,Eric Williams,Paper Towels,1,5.24,Credit Card,Los Angeles,Department Store,No,Regular,Fall,None
TXN00000240,2025-08-21 14:12:54,Jessica Stephens,"BBQ Sauce, Tea, Onions, Granola, Salmon, Shrimp",6,74.81,Debit Card,San Jose,Warehouse Club,No,Regular,Summer,Percentage Discount
TXN00000241,2025-11-01 20:34:13,Cody Burgess,"BBQ Sauce, Cooking Oil, Vinegar, Soap, Bottled Water, Baby Formula, Sausages, Toilet Paper",8,158.4,Mobile Payment,San Jose,Department Store,No,Occasional,Fall,None
TXN00000242,2026-02-26 06:01:43,Blake Bonilla,"Beer, Ketchup, Laundry Detergent, Rice, Pasta, Bacon, Tortillas",7,83.7,Debit Card,Chicago,Warehouse Club,Yes,Regular,Winter,BOGO
TXN00000243,2025-01-29 03:33:46,Megan Juarez,"Pasta, Toilet Paper, Cookies, Lettuce, Olive Oil",5,45.09,Cash,San Diego,Warehouse Club,Yes,VIP,Winter,Clearance
TXN00000244,2026-03-18 19:35:36,Paula Bradley,"Mustard, Tomatoes, Toilet Paper, Milk",4,34.73,Mobile Payment,Dallas,Convenience Store,No,Occasional,Spring,Clearance
TXN00000245,2024-10-02 14:48:29,Dr. Morgan Young,"Bacon, Granola",2,33.55,Gift Card,Columbus,Department Store,No,Occasional,Fall,Percentage Discount
TXN00000246,2025-02-23 22:01:08,Jennifer Jackson,Cereal,1,9.37,Cash,New York,Online,No,Premium,Winter,None
TXN00000247,2025-05-13 08:54:56,Ronald Garcia,Potatoes,1,2.47,Debit Card,Philadelphia,Convenience Store,No,Premium,Spring,None
TXN00000248,2026-02-13 11:29:54,Phillip Obrien,"Carrots, Canned Beans, Lettuce, Butter, Diapers",5,60.48,Mobile Payment,Nashville,Convenience Store,Yes,Premium,Winter,Seasonal Offer
TXN00000249,2025-03-17 06:27:53,Krista White,"Cereal Bars, Sugar, Canned Soup, Pasta, Diapers, Toothpaste, Eggs, Olive Oil, Butter",9,139.31,Cash,Phoenix,Convenience Store,No,Regular,Spring,None
TXN00000250,2025-12-25 18:12:59,Lisa Long,"Bananas, Vinegar, Coffee, Flour, Cereal, Orange Juice, Shampoo",7,71.08,Mobile Payment,Houston,Supermarket,Yes,Premium,Winter,Percentage Discount
TXN00000251,2026-01-07 16:49:27,Brandon Brown,"Diapers, Mustard",2,22.32,Debit Card,Dallas,Convenience Store,No,Regular,Winter,Percentage Discount
TXN00000252,2025-06-05 22:01:50,Dorothy Anderson,"Bananas, Dish Soap, Canned Soup, Shrimp, Toilet Paper, Lettuce",6,88.12,Debit Card,Denver,Online,Yes,New,Summer,BOGO
TXN00000253,2026-05-01 13:31:38,Yvonne Burns,"Flour, Tea, Ground Beef, Jam, Cookies, Ice Cream, Sausages, Peanut Butter, Bread, Canned Beans",10,148.56,Debit Card,Portland,Online,No,Regular,Spring,None
TXN00000254,2026-02-24 01:05:57,Joseph Myers,"BBQ Sauce, Frozen Pizza, Rice, Toothpaste, Coffee, Olive Oil, Pet Food",7,102.33,Credit Card,San Diego,Convenience Store,No,Regular,Winter,None
TXN00000255,2024-09-10 16:58:07,Richard Larsen,"Ketchup, Sugar, Granola, Peanut Butter, Ground Beef, Butter, Eggs, Tortillas",8,76.8,Debit Card,Los Angeles,Convenience Store,Yes,Regular,Fall,None
TXN00000256,2025-02-14 08:44:15,Paige Collins,"Bread, Eggs, Shampoo, Granola, Chocolate, Sausages, Tortillas, Potatoes, Peanut Butter",9,89.95,Debit Card,Denver,Supermarket,Yes,Regular,Winter,None
TXN00000257,2026-03-22 02:20:07,Carol Yang,"Paper Towels, Onions, Toilet Paper",3,39.88,Mobile Payment,Boston,Supermarket,No,Regular,Spring,None
TXN00000258,2026-06-28 17:32:35,Grant Wood,"Honey, Soap",2,40.96,Cash,San Diego,Supermarket,No,Premium,Summer,None
TXN00000259,2025-04-09 11:56:32,Nicholas Berry,"Sausages, Soda, Bread, Rice, Ice Cream, Bananas, Tortillas",7,134.91,Credit Card,Charlotte,Supermarket,No,VIP,Spring,None
TXN00000260,2025-01-06 22:03:41,James Lopez,"Sugar, Paper Towels, Vinegar, Onions, Tomatoes, Carrots, Canned Beans, Olive Oil",8,95.54,Credit Card,San Diego,Supermarket,Yes,Regular,Winter,None
TXN00000261,2025-02-07 17:25:04,Samantha Roy,"Dish Soap, Flour, Pet Food, Honey, Yogurt, Lettuce, Soap, Soda, Carrots",9,88.83,Credit Card,Charlotte,Supermarket,Yes,Occasional,Winter,None
TXN00000262,2025-03-23 15:16:09,Patricia Williams,"Beer, Canned Soup, Paper Towels, Cooking Oil, Lettuce, BBQ Sauce, Rice, Canned Beans, Soda, Chicken Breast",10,137.42,Cash,Chicago,Supermarket,No,Regular,Spring,None
TXN00000263,2025-12-17 09:56:03,David Peters,"Diapers, Carrots, Laundry Detergent, Baby Formula, Canned Soup",5,47.54,Debit Card,Phoenix,Convenience Store,No,Premium,Winter,None
TXN00000264,2026-05-24 10:20:59,Janet Larson,"Chocolate, Sausages, Butter, Ketchup, Peanut Butter, Granola, Laundry Detergent, Salsa, Toothpaste",9,110.41,Credit Card,San Antonio,Supermarket,No,Regular,Spring,None
TXN00000265,2024-12-07 14:21:49,Dr. Lisa Ramos,Sugar,1,7.86,Cash,Nashville,Supermarket,Yes,New,Winter,None
TXN00000266,2025-11-21 15:54:14,Michael Mathews,"Soap, Chips, Dish Soap, Baby Formula, Olive Oil, Milk, Cookies, Mustard, Peanut Butter",9,106.65,Credit Card,Chicago,Convenience Store,No,Occasional,Fall,None
TXN00000267,2026-06-11 22:41:05,Monica Medina,"Frozen Pizza, Sausages, Canned Beans, Orange Juice, Dish Soap, Bottled Water, Ground Beef, Chocolate, Milk, Soda",10,145.36,Gift Card,Denver,Supermarket,Yes,Premium,Summer,BOGO
